"sn","id","Associated Disease","Disease Ontology Description","UniProt Description","Protein Count","Direct Association Count","Mondo ID","GARD Rare","Symbol","UniProt","Disease Data Source","JensenLab TextMining zscore","JensenLab Confidence","Expression Atlas Log2 Fold Change","DisGeNET Score","Associated Disease Evidence","Associated Disease Drug Name","Associated Disease P-value","Associated Disease Source","Associated Disease Source ID","Monarch S2O", "diseases_name", "symptoms_1", "symptoms_2", "symptoms_3", "symptoms_4", "symptoms_5", "symptoms_6", "symptoms_7", "symptoms_8", "symptoms_9", "description", "symptoms_description", "causes_description", "causes_1", "causes_2", "causes_3", "causes_4", "causes_5", "treatment_1", "treatment_2", "treatment_3", "prevention_1", "prevention_2", "prevention_3", "risk_factor", "age_of_onset", "genetic_factors", "family_history", "severity_of_disease", "diagnosis_methods", "complications", "epidemiology", "prognosis""8809","405","adult medulloblastoma","NAN","NAN","43","43","MONDO:0002794","NAN","VAV1","P15498","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","DOID:3864","NAN","medulloblastoma","headache","nausea","vomiting","blurred vision","double vision","dizziness","loss of balance","difficulty walking","seizures","Medulloblastoma is a type of brain cancer that primarily affects children, but it can also occur in adults. It originates in the cerebellum, the part of the brain that controls balance and coordination.","Symptoms of medulloblastoma can vary depending on the size and location of the tumor, as well as the age of the patient. Common symptoms include headache, nausea, vomiting, blurred or double vision, dizziness, loss of balance, difficulty walking, and seizures.","The exact causes of medulloblastoma are not fully understood. However, genetic factors and certain inherited conditions are known to increase the risk of developing this type of brain cancer.","Genetic mutations","Inherited conditions such as Gorlin syndrome","Exposure to radiation","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Regular checkups with a doctor","Genetic counseling for individuals with a family history of medulloblastoma","Avoiding exposure to radiation","Genetic predisposition","Adulthood","Genetic mutations in certain genes, such as PTCH1, TP53, and APC","Family history of medulloblastoma or other related cancers","Severity can vary depending on the subtype and stage of the tumor","MRI scans@ computed tomography (CT) scans@ and neurological examinations","Hydrocephalus@ neurological deficits@ and recurrence of the tumor","Medulloblastoma is a rare type of brain cancer, accounting for about 1-2% of all brain tumors in adults","The prognosis for adult medulloblastoma varies depending on factors such as the subtype of the tumor@ the extent of the spread@ and the patient's overall health."
"1","8810","adult medulloblastoma","A malignant medulloblastoma that arises in adults.","The product of this gene is a multifunctional protein involved in a variety of cellular processes, including cell adhesion, cell migration, cell polarity, and gene transcription. It is a tumor suppressor gene and mutations in this gene are associated with several types of cancer.","43","43","MONDO:0002794","NAN","APC","P25054","DisGeNET","NAN","NAN","NAN","0.3","1 PubMed IDs","NAN","NAN","CTD_human","UMLS:C0278876","NAN","Adult Medulloblastoma","Headaches","Nausea","Vomiting","Blurred vision","Double vision","Unsteadiness","Clumsiness","Seizures","Changes in personality or behavior","Adult medulloblastoma is a type of brain tumor that occurs in adults. It is a fast-growing tumor that can spread to other parts of the brain and spinal cord.","Symptoms may include headache, nausea, vomiting, blurred vision, double vision, unsteadiness, clumsiness, seizures, and changes in personality or behavior.","The exact causes of adult medulloblastoma are not fully understood. However, genetic factors and exposure to certain environmental factors may play a role.","Genetic mutations","Exposure to radiation","Exposure to certain chemicals","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Regular checkups","Avoiding exposure to radiation","Maintaining a healthy lifestyle","Family history of brain tumors","Age over 21","NAN","NAN","High","Neurological examination","MRI scan","Hydrocephalus","Cognitive impairment","Motor deficits","Relatively poor, depending on the stage of the tumor and the patient's overall health.","Poor"
"8811","405","adult medulloblastoma","NAN","NAN","43","43","MONDO:0002794","NAN","ATOH1","Q92858","DisGeNET","NAN","NAN","NAN","0.3","1 PubMed IDs","NAN","NAN","CTD_human","UMLS:C0278876","NAN","medulloblastoma","headache","nausea","vomiting","blurred vision","dizziness","balance problems","clumsiness","fatigue","seizures","Adult medulloblastoma is a rare brain tumor that originates in the cerebellum, affecting balance and coordination. It can cause various neurological symptoms.","Symptoms include headache, nausea, vomiting, blurred vision, dizziness, balance problems, clumsiness, fatigue, and seizures.","Genetic mutations and certain inherited conditions can increase the risk of adult medulloblastoma.","Genetic mutations@ such as those affecting the SHH pathway","Inherited conditions@ such as Gorlin syndrome","Exposure to radiation","Environmental factors","NAN","Surgery to remove the tumor","Radiation therapy","Chemotherapy","Avoiding exposure to radiation","Genetic counseling for high-risk individuals","Regular neurological check-ups","Exposure to radiation","Adults (typically over 20 years old)","Genetic mutations in genes like PTCH1, TP53, and APC","Family history of brain tumors may increase the risk","Can range from mild to severe@ depending on the tumor size@ location@ and response to treatment","Neurological examination","MRI scans","Biopsy","Motor deficits","Cognitive impairment","Hydrocephalus","Incidence is rare@ accounting for a small percentage of all brain tumors in adults","Variable@ depending on the extent of tumor removal@ response to treatment@ and overall health","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"9820","481","AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome","An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of AHDC1 on chromosome 1p36.1-p35.3.","A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRD25 additional features include mild dysmorphism@ hypotonia@ delayed psychomotor development with absent or poor expressive language@ hypoplasia of the corpus callosum@ simplified gyral pattern@ and delayed myelination.","1","1","MONDO:0014358","NAN","AHDC1","Q5TGY3","UniProt Disease","NAN","NAN","NAN","NAN","11","NAN","NAN","NAN","MIM:615829","NAN","Intellectual Disability with Sleep Apnea and Dysmorphism","Cognitive impairment","Sleep apnea","Mild facial dysmorphism","Hypotonia","Delayed psychomotor development","Poor expressive language","Hypoplasia of corpus callosum","Simplified gyral pattern","Delayed myelination","A rare genetic disorder characterized by intellectual disability@ sleep apnea@ and mild facial abnormalities. It is associated with mutations in the AHDC1 gene.","The condition typically presents with intellectual disability ranging from mild to severe. Affected individuals may experience sleep apnea@ characterized by pauses in breathing during sleep@ as well as mild facial features such as a broad forehead or widely spaced eyes.","The primary cause is a mutation in the AHDC1 gene. The mutation is typically de novo@ meaning it occurs spontaneously and is not inherited from parents.","De novo mutation in the AHDC1 gene","Autosomal dominant inheritance (though usually de novo)","NAN","NAN","NAN","Educational and behavioral therapies","Management of sleep apnea (e.g.@ CPAP therapy)","Symptomatic treatment for other associated features","Genetic counseling (for family planning)","Regular monitoring of development","Early intervention therapies","Family history of intellectual disability","Early childhood","AHDC1 gene mutation","NAN","Variable@ depending on the severity of intellectual disability and associated features.","Comprehensive clinical evaluation@ genetic testing (AHDC1 sequencing)","Developmental delays@ behavioral problems@ breathing difficulties during sleep.","NAN","The prognosis depends on the severity of symptoms and response to treatment. Early intervention and supportive care can improve outcomes."
"9821","481","AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome","An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of AHDC1 on chromosome 1p36.1-p35.3.","A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRD25 additional features include mild dysmorphism@ hypotonia@ delayed psychomotor development with absent or poor expressive language@ hypoplasia of the corpus callosum@ simplified gyral pattern@ and delayed myelination.","1","1","MONDO:0014358","NAN","AHDC1","Q5TGY3","Monarch","NAN","NAN","NAN","NAN","ECO:0000220|ECO:0000322: sequencing assay evidence|imported manually asserted information used in automatic assertion","NAN","NAN","NAN","OMIM:615829","100.0","NAN","Intellectual disability","Sleep apnea","Mild dysmorphism","Hypotonia","Delayed psychomotor development","Absent or poor expressive language","Hypoplasia of the corpus callosum","Simplified gyral pattern","Delayed myelination","AHDC1-related intellectual disability syndrome is a rare genetic disorder characterized by intellectual disability@ developmental delay@ and distinctive facial features.  Obstructive sleep apnea and mild dysmorphism are frequently observed.","This syndrome presents with a range of symptoms including intellectual disability@ developmental delays@ distinctive facial features@ obstructive sleep apnea@ hypotonia@ and potential neurological abnormalities such as hypoplasia of the corpus callosum.","The condition is caused by mutations in the AHDC1 gene located on chromosome 1p36.1-p35.3. These mutations are typically autosomal dominant.","Mutation in AHDC1 gene","Autosomal dominant inheritance","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Early childhood","Genetic mutations in AHDC1","Positive family history may increase risk","Severity varies from mild to profound intellectual disability","Genetic testing@ clinical evaluation","Neurological complications@ respiratory issues due to sleep apnea","Prevalence is very rare@ estimated to be less than 1 in a million","Variable@ depends on the severity of the intellectual disability and associated complications"
"9822","481","AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome","An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of AHDC1 on chromosome 1p36.1-p35.3.","A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRD25 additional features include mild dysmorphism@ hypotonia@ delayed psychomotor development with absent or poor expressive language@ hypoplasia of the corpus callosum@ simplified gyral pattern@ and delayed myelination.","1","1","MONDO:0014358","NAN","AHDC1","Q5TGY3","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","DOID:0070055","NAN","AHDC1-related Intellectual Disability","Developmental Delay","Intellectual Disability","Obstructive Sleep Apnea","Hypotonia","Dysmorphism","Poor Expressive Language","Hypoplasia of the Corpus Callosum","Simplified Gyral Pattern","Delayed Myelination","AHDC1-related intellectual disability is a rare genetic disorder characterized by intellectual disability@ developmental delay@ and distinctive facial features.  It is caused by a mutation in the AHDC1 gene.  Symptoms vary among individuals.","Symptoms may include intellectual disability@ developmental delay@ speech problems@ feeding difficulties@ seizures@ behavioral issues@ and distinctive facial features.","The cause is a mutation in the AHDC1 gene@ which plays a role in brain development. The mutation is typically a de novo mutation@ meaning it occurs spontaneously and is not inherited from the parents.","Mutation in AHDC1 gene","De Novo Mutation","NAN","NAN","NAN","Educational therapies","Speech therapy","Occupational therapy","Early intervention programs","Genetic counseling","Support groups","Advanced paternal age","Early childhood","Genetic mutation in AHDC1","NAN","Moderate to severe","Clinical examination and genetic testing","Feeding difficulties@ respiratory problems@ and behavioral problems","Rare; prevalence is estimated to be very low","Variable; depends on the severity of the symptoms and the availability of support","NAN"
"9823","481","AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome","An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of AHDC1 on chromosome 1p36.1-p35.3.","A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRD25 additional features include mild dysmorphism@ hypotonia@ delayed psychomotor development with absent or poor expressive language@ hypoplasia of the corpus callosum@ simplified gyral pattern@ and delayed myelination.","1","1","MONDO:0014358","NAN","AHDC1","Q5TGY3","DisGeNET","NAN","NAN","NAN","0.6","5 SNPs","NAN","NAN","CTD_human;ORPHANET","UMLS:C4014419","NAN","AHDC1-related Intellectual Disability","Cognitive impairment","Sleep apnea","Mild dysmorphism","Hypotonia","Delayed psychomotor development","Poor expressive language","Hypoplasia of the corpus callosum","Simplified gyral pattern","Delayed myelination","AHDC1-related intellectual disability is a rare genetic disorder characterized by intellectual disability@ obstructive sleep apnea@ and mild dysmorphic features.","Individuals may experience varying degrees of cognitive impairment@ sleep disturbances due to obstructive sleep apnea@ and subtle facial or physical abnormalities (dysmorphism).","The condition is caused by mutations in the AHDC1 gene@ which plays a role in brain development and function.","Mutation in AHDC1 gene","Genetic factors","Chromosomal abnormalities","NAN","NAN","NAN","Speech therapy","Occupational therapy","Behavioral therapy","Early intervention programs","Genetic counseling","Supportive care","NAN","Childhood onset","Genetic mutations in AHDC1","Family history of intellectual disability","Variable@ ranging from mild to severe intellectual disability","Clinical evaluation@ genetic testing (AHDC1 gene sequencing)","Developmental delays@ behavioral problems@ sleep disturbances@ feeding difficulties","Rare disorder@ prevalence estimated to be very low","Variable@ depending on the severity of the condition and the availability of supportive care."
"9824","481","AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome","An autosomal dominant non-syndromic intellectual disability that has_material_basis_in an autosomal dominant mutation of AHDC1 on chromosome 1p36.1-p35.3.","A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRD25 additional features include mild dysmorphism@ hypotonia@ delayed psychomotor development with absent or poor expressive language@ hypoplasia of the corpus callosum@ simplified gyral pattern@ and delayed myelination.","1","1","MONDO:0014358","NAN","AHDC1","Q5TGY3","JensenLab Knowledge MedlinePlus","NAN","5.0","NAN","NAN","CURATED","NAN","NAN","NAN","DOID:0070055","NAN","AHDC1-related intellectual disability","Intellectual disability","Obstructive sleep apnea","Mild dysmorphism","Hypotonia","Delayed psychomotor development","Absent or poor expressive language","Hypoplasia of the corpus callosum","Simplified gyral pattern","Delayed myelination","AHDC1-related intellectual disability is a rare genetic disorder characterized by intellectual disability@ obstructive sleep apnea@ and mild dysmorphism.","Symptoms include intellectual disability@ obstructive sleep apnea@ mild facial features@ hypotonia@ and developmental delays.","The condition is caused by mutations in the AHDC1 gene.","Mutation in AHDC1 gene","Genetic factors","Chromosomal abnormalities","Inherited genetic condition","De novo mutation","Educational support","Speech therapy","Physical therapy","Genetic counseling","Early intervention","Regular check-ups","Family history of intellectual disability","Early childhood","Genetic mutations in AHDC1 gene","Family history of similar conditions","Moderate to severe","Clinical evaluation@ genetic testing","Developmental delays@ behavioral problems@ sleep disturbances","Rare; prevalence is estimated to be low.","Variable; depends on the severity of the condition and access to interventions.","Genetic testing to confirm the diagnosis."
"9825","482","AHL Amyloidosis","NAN","NAN","2","2","NAN","NAN","APOE","P02649","JensenLab Knowledge AmyCo","NAN","4.0","NAN","NAN","CURATED","NAN","NAN","NAN","AmyCo:24","NAN","Amyloidosis","Protein misfolding@ abnormal protein deposits","Amyloid plaques in organs@ nerve damage","Systemic amyloidosis is caused by deposition of amyloid proteins.","Genetic mutations influencing protein folding.","Chronic inflammation leading to increased protein production.","Advanced age and reduced cellular protein clearance.","Certain infections triggering protein aggregation.","Family history of amyloidosis.","Medications targeting protein misfolding and deposition.","Chemotherapy to reduce abnormal protein production.","Organ transplantation in severe cases of organ failure.","Regular genetic screening for at-risk individuals.","Managing underlying inflammatory conditions.","Lifestyle adjustments to promote healthy aging.","Advanced age","Genetic mutations in specific genes","Family history of the disease","High","Varies from mild to severe","Tissue biopsy and amyloid staining@ serum protein electrophoresis.","Organ failure@ neuropathy@ heart failure.","Rare disease affecting specific populations.","Varies depending on organ involvement and treatment response."
"9826","482","AHL Amyloidosis","NAN","NAN","2","2","NAN","NAN","APCS","P02743","JensenLab Knowledge AmyCo","NAN","4.0","NAN","NAN","CURATED","NAN","NAN","NAN","AmyCo:24","NAN","Amyloidosis","Fatigue","Weight loss","Swelling in the ankles and legs","Shortness of breath","Numbness@ tingling@ or pain in the hands or feet","Diarrhea@ possibly with blood@ or constipation","An enlarged tongue","Skin changes@ such as thickening or easy bruising@ and purplish patches around the eyes","Irregular heartbeat","Amyloidosis is a rare disease that occurs when a substance called amyloid builds up in your organs. Amyloid is an abnormal protein that is produced in your bone marrow and can be deposited in any tissue or organ. Amyloidosis can affect the heart@ kidneys@ liver@ spleen@ nervous system@ and digestive tract.","Symptoms vary depending on the organs affected by amyloid deposits. Common symptoms include fatigue@ weight loss@ swelling@ shortness of breath@ and numbness.","Amyloidosis is caused by the buildup of amyloid proteins in the body. These proteins can accumulate in various organs and tissues@ disrupting their normal function. Risk factors include chronic inflammatory diseases@ kidney dialysis@ and certain genetic mutations.","Genetic mutations","Chronic inflammatory diseases","Kidney dialysis","Multiple myeloma","Age","NAN","Medications","Chemotherapy","Stem cell transplant","NAN","NAN","NAN","Advanced age","Usually affects adults over 60","Certain genetic mutations can increase the risk","Family history can increase the risk","Varies depending on the organs affected@ ranging from mild to life-threatening","Blood tests@ urine tests@ tissue biopsy","Heart failure@ kidney failure@ nerve damage","Relatively rare@ affecting an estimated 3@000 people in the United States each year","Varies depending on the type and severity of amyloidosis@ with some types having a poor prognosis without treatment"
"9827","483","AICA-ribosiduria","NAN","A neurologically devastating inborn error of purine biosynthesis. Patients excrete massive amounts of AICA-riboside in the urine and accumulate AICA-ribotide and its derivatives in erythrocytes and fibroblasts. AICAR causes profound mental retardation@ epilepsy@ dysmorphic features and congenital blindness.","1","1","MONDO:0012099","NAN","ATIC","P31939","UniProt Disease","NAN","NAN","NAN","NAN","12","NAN","NAN","NAN","MIM:608688","NAN","AICA-ribosiduria","Seizures","Intellectual disability","Blindness","Dysmorphic features","Hypotonia","NAN","NAN","NAN","NAN","A rare genetic disorder characterized by the accumulation of AICA-riboside@ leading to neurological problems@ developmental delays@ and other systemic abnormalities.","Neurological deficits@ developmental delays@ seizures@ intellectual disability@ blindness@ and dysmorphic features.","Caused by a deficiency in the ATIC enzyme@ leading to the accumulation of AICA-riboside.","ATIC gene mutation","Purine metabolism dysfunction","Genetic factors","NAN","NAN","Supportive care","Symptomatic treatment","Physical therapy","Genetic counseling","Prenatal diagnosis","Carrier screening","Genetic mutations affecting purine metabolism","Infancy or early childhood","Autosomal recessive inheritance","Family history of similar metabolic disorders","Severe@ leading to significant disability and reduced life expectancy","Urine analysis to detect AICA-riboside","Neurological complications@ renal problems@ and developmental delays","Very rare@ with limited reported cases worldwide","Poor@ due to the progressive neurological damage and lack of specific treatment"
"9828","483","AICA-ribosiduria","NAN","A neurologically devastating inborn error of purine biosynthesis. Patients excrete massive amounts of AICA-riboside in the urine and accumulate AICA-ribotide and its derivatives in erythrocytes and fibroblasts. AICAR causes profound mental retardation@ epilepsy@ dysmorphic features and congenital blindness.","1","1","MONDO:0012099","NAN","ATIC","P31939","Monarch","NAN","NAN","NAN","NAN","ECO:0000220|ECO:0000322: sequencing assay evidence|imported manually asserted information used in automatic assertion","NAN","NAN","NAN","OMIM:608688","100.0","AICA-ribosiduria","Seizures","Developmental Delay","Hypotonia","Visual Impairment","Intellectual Disability","Dysmorphic Features","Feeding Difficulties","Failure to Thrive","NAN","AICA-ribosiduria is a rare genetic disorder affecting purine metabolism@ leading to accumulation of AICA-riboside. This accumulation causes neurological damage and various developmental abnormalities.","The symptoms are caused by the toxic buildup of AICA-riboside in the body@ affecting brain development and function.","AICA-ribosiduria is caused by mutations in the ATIC gene@ which encodes for a bifunctional enzyme involved in purine biosynthesis.","Mutation in ATIC gene","Genetic Defect","Disruption of Purine Metabolism","Impaired Brain Development","NAN","Supportive care including physical therapy@ occupational therapy@ and speech therapy to address developmental delays and motor impairments.","Medications to manage seizures@ if present.","Nutritional support to address feeding difficulties and ensure adequate growth.","Genetic counseling for families affected by AICA-ribosiduria to understand the inheritance pattern and recurrence risk.","Regular monitoring of development and neurological function to detect and manage any complications.","Early intervention programs to maximize developmental potential.","Genetic mutations in the ATIC gene","Infancy or early childhood","Autosomal recessive inheritance pattern","Family history of unexplained neurological disorders may increase risk","Severe","Genetic testing to confirm the diagnosis. Urine and blood tests to detect elevated levels of AICA-riboside and AICA-ribotide.","Developmental delay@ intellectual disability@ epilepsy@ and other neurological complications.","Extremely rare","Poor@ with significant morbidity and reduced life expectancy."
"9829","483","AICA-ribosiduria","A rare inborn error of purine metabolism characterized by the accumulation and excretion of AICA-riboside (5-aminoimidazole-4-carboxamide riboside) in urine@ leading to severe neurological dysfunction.","A neurologically devastating inborn error of purine biosynthesis. Patients excrete massive amounts of AICA-riboside in the urine and accumulate AICA-ribotide and its derivatives in erythrocytes and fibroblasts. AICAR causes profound mental retardation@ epilepsy@ dysmorphic features and congenital blindness.","1","1","MONDO:0012099","NAN","ATIC","P31939","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","MESH:C563876","NAN","AICA-ribosiduria","Seizures","Intellectual Disability","Blindness","Dysmorphic Features","Developmental Delay","Hypotonia","Movement Disorders","Microcephaly","NAN","AICA-ribosiduria is a very rare genetic disorder. The disease is characterized by excessive excretion of AICA-riboside (5-aminoimidazole-4-carboxamide riboside) in urine. This leads to severe neurological dysfunction. Major symptoms of AICA-ribosiduria include seizures@ intellectual disability@ blindness@ dysmorphic features@ developmental delay@ hypotonia@ movement disorders@ and microcephaly.","The symptoms are caused by the accumulation of AICA-riboside and AICA-ribotide@ which interferes with purine metabolism and disrupts normal brain development.","The accumulation of AICA-riboside and its derivatives.","Deficiency of ATIC enzyme.","Autosomal recessive inheritance.","Genetic mutation.","NAN","NAN","Currently@ there is no cure for AICA-ribosiduria. Treatment focuses on managing the symptoms and providing supportive care.","Antiepileptic drugs to control seizures.","Physical therapy to improve motor skills.","Genetic counseling for affected families.","Prenatal diagnosis for at-risk pregnancies.","NAN","Early diagnosis and intervention can improve the outcome.","Autosomal recessive.","Usually appears in infancy or early childhood.","Mutation in the ATIC gene.","Yes@ families with affected children are at higher risk.","Severe neurological impairment.","Urine test to detect elevated AICA-riboside levels.","Neurological problems@ developmental delays@ and vision loss.","Extremely rare.","Poor. The disease is often fatal in early childhood."
"9830","483","AICA-ribosiduria","A rare inborn error of purine biosynthesis characterized by severe neurological impairment.","A neurologically devastating inborn error of purine biosynthesis. Patients excrete massive amounts of AICA-riboside in the urine and accumulate AICA-ribotide and its derivatives in erythrocytes and fibroblasts. AICAR causes profound mental retardation, epilepsy, dysmorphic features and congenital blindness.","1","1","MONDO:0012099","NAN","ATIC","P31939","DisGeNET","NAN","NAN","NAN","0.7","1 PubMed IDs; 1 SNPs","NAN","NAN","CTD_human;ORPHANET;UNIPROT","UMLS:C1837530","NAN","AICA-ribosiduria","Seizures","Intellectual disability","Dysmorphic features","Blindness","Muscle weakness","Hypotonia","Feeding difficulties","Developmental delay","NAN","A rare genetic disorder affecting purine metabolism, leading to neurological problems.","Neurological problems, including seizures@ intellectual disability@ and developmental delay.","Caused by a deficiency in the ATIC enzyme, which is involved in purine synthesis.","Mutation in ATIC gene","Genetic inheritance","Disruption of purine metabolism","Enzyme deficiency","NAN","NAN","Medications to control seizures","Supportive care to manage symptoms","Nutritional support","Early diagnosis and management","Genetic counseling for families","Avoidance of triggers that may exacerbate symptoms","Genetic mutations affecting the ATIC enzyme","Infancy or early childhood","Autosomal recessive inheritance","Family history of metabolic disorders","Severe","Clinical evaluation@ biochemical testing@ and genetic testing","Neurological complications@ such as epilepsy and intellectual disability","Extremely rare","Poor due to the severity of the neurological impairment"
"9831","484","Aicardi-Goutieres syndrome","An autosomal genetic disease that is a genetically heterogeneous encephalopathy characterized in its most severe form by cerebral atrophy@ leukodystrophy@ intracranial calcifications@ chronic cerebrospinal fluid (CSF) lymphocytosis@ increased CSF alpha-interferon@ and negative serologic investigations for common prenatal infections.","NAN","11","11","MONDO:0018866","1.0","ADAR","P55265","Monarch","NAN","NAN","NAN","NAN","ECO:0000322|ECO:0000033: imported manually asserted information used in automatic assertion|traceable author statement","NAN","NAN","NAN","DOID:0050629","59.4599311284","Aicardi-Goutieres syndrome","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","A rare@ inherited neurological disorder characterized by severe intellectual and physical disability@ often beginning in infancy.","Symptoms vary but can include seizures@ developmental delay@ microcephaly@ and skin lesions resembling frostbite.","Caused by mutations in genes involved in nucleic acid metabolism and immune response@ leading to chronic inflammation in the brain.","TREX1","RNASEH2A","RNASEH2B","RNASEH2C","SAMHD1","Supportive care to manage symptoms and prevent complications.","Physical and occupational therapy to improve motor skills.","Medications to control seizures and inflammation.","NAN","Genetic counseling for families with a history of the condition.","Early intervention to maximize developmental potential.","NAN","Typically presents in infancy or early childhood.","Genetic mutations are the primary cause.","Family history of Aicardi-Goutieres syndrome increases risk.","Severity varies@ with some individuals experiencing more profound disabilities than others.","Clinical evaluation@ brain imaging (MRI@ CT scan)@ genetic testing.","Respiratory infections@ feeding difficulties@ increased susceptibility to other infections@ developmental delays.","Rare; exact prevalence is unknown.","Prognosis varies; many affected individuals have a shortened lifespan due to complications."
"9832","484","Aicardi-Goutieres syndrome","An autosomal genetic disease that is a genetically heterogeneous encephalopathy characterized in its most severe form by cerebral atrophy@ leukodystrophy@ intracranial calcifications@ chronic cerebrospinal fluid (CSF) lymphocytosis@ increased CSF alpha-interferon@ and negative serologic investigations for common prenatal infections.","NAN","11","11","MONDO:0018866","1.0","IFIH1","Q9BYX4","Monarch","NAN","NAN","NAN","NAN","ECO:0000322|ECO:0000033: imported manually asserted information used in automatic assertion|traceable author statement","NAN","NAN","NAN","DOID:0050629","49.6528359639","Aicardi-Goutieres syndrome","Fever","Irritability","Poor feeding","Seizures","Developmental delay","Microcephaly","Spasticity","Dystonia","Vision problems","Aicardi-Goutieres syndrome (AGS) is a rare@ inherited neurological disorder that primarily affects the brain and the immune system. It typically manifests in infancy or early childhood.","The symptoms of Aicardi-Goutieres syndrome can vary widely@ but often include fever@ irritability@ poor feeding@ seizures@ developmental delay@ microcephaly@ spasticity@ dystonia@ and vision problems.","AGS is caused by mutations in genes involved in the innate immune system@ specifically those related to the metabolism of nucleic acids. These mutations lead to the abnormal accumulation of nucleic acids in cells@ triggering an inflammatory response that damages brain tissue.","Mutation in TREX1 gene","Mutation in RNASEH2B gene","Mutation in RNASEH2C gene","Mutation in RNASEH2A gene","Mutation in SAMHD1 gene","Supportive care","Symptomatic treatment","Physical therapy","Avoidance of infections","Genetic counseling","Regular monitoring","Prematurity","Early infancy or childhood","Genetic mutations","Family history of AGS","Severe","Clinical evaluation","Brain imaging (MRI or CT scan)","Genetic testing","Cerebrospinal fluid analysis","Developmental delays","Neurological deficits","Vision impairment","Immune system dysfunction","Rare; affects approximately 1 in 100@000 people","Variable; life expectancy can range from childhood to adulthood@ depending on the severity of the condition."
"9833","484","Aicardi-Goutieres syndrome","An autosomal genetic disease that is a genetically heterogeneous encephalopathy characterized in its most severe form by cerebral atrophy@ leukodystrophy@ intracranial calcifications@ chronic cerebrospinal fluid (CSF) lymphocytosis@ increased CSF alpha-interferon@ and negative serologic investigations for common prenatal infections.","NAN","11","11","MONDO:0018866","1.0","RNASEH2B","Q5TBB1","Monarch","NAN","NAN","NAN","NAN","ECO:0000322: imported manually asserted information used in automatic assertion","NAN","NAN","NAN","DOID:0050629","76.5283364591","Aicardi-Goutieres syndrome","Developmental delay","Intellectual disability","Seizures","Microcephaly","Spasticity","Abnormal muscle tone","Dystonia","Vision loss","Cerebral calcifications","Aicardi-Goutieres syndrome (AGS) is a rare@ inherited neurological disorder that primarily affects the brain and immune system. It typically presents in infancy or early childhood.","AGS is characterized by a range of neurological symptoms and immune system abnormalities. Symptoms can vary significantly in severity and presentation among affected individuals.","AGS is caused by mutations in genes involved in the innate immune system. These genes play a critical role in detecting and responding to viral infections. Mutations in these genes can lead to chronic inflammation and damage to the brain and other tissues.","Mutations in TREX1","Mutations in RNASEH2A","Mutations in RNASEH2B","Mutations in RNASEH2C","Mutations in SAMHD1","Supportive care to manage symptoms","Physical therapy","Occupational therapy","NAN","NAN","NAN","Genetic factors","Infancy or early childhood","Mutations in genes involved in the innate immune system (e.g.@ TREX1@ RNASEH2A@ RNASEH2B@ RNASEH2C@ SAMHD1)","Family history of AGS or related autoimmune disorders","Variable@ ranging from mild to severe. Some individuals may experience significant developmental delays and neurological impairment@ while others may have milder symptoms.","Clinical evaluation@ genetic testing to identify mutations in associated genes@ brain imaging (e.g.@ MRI@ CT scan) to assess brain abnormalities.","Neurological complications such as seizures@ developmental delay@ intellectual disability@ and motor impairment. Autoimmune complications such as thrombocytopenia@ anemia@ and liver dysfunction.","AGS is a rare disorder with an estimated prevalence of less than 1 in 100@000 individuals.","Variable depending on the severity of the disease and the specific complications that develop. Some individuals may have a shortened lifespan@ while others may live into adulthood with appropriate supportive care."
