"sn","id","Associated Disease","Disease Ontology Description","UniProt Description","Protein Count","Direct Association Count","Mondo ID","GARD Rare","Symbol","UniProt","Disease Data Source","JensenLab TextMining zscore","JensenLab Confidence","Expression Atlas Log2 Fold Change","DisGeNET Score","Associated Disease Evidence","Associated Disease Drug Name","Associated Disease P-value","Associated Disease Source","Associated Disease Source ID","Monarch S2O", "diseases_name", "symptoms_1", "symptoms_2", "symptoms_3", "symptoms_4", "symptoms_5", "symptoms_6", "symptoms_7", "symptoms_8", "symptoms_9", "description", "symptoms_description", "causes_description", "causes_1", "causes_2", "causes_3", "causes_4", "causes_5", "treatment_1", "treatment_2", "treatment_3", "prevention_1", "prevention_2", "prevention_3", "risk_factor", "age_of_onset", "genetic_factors", "family_history", "severity_of_disease", "diagnosis_methods", "complications", "epidemiology", "prognosis""7524","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","IGSF11","Q5DX21","Expression Atlas","NAN","NAN","-2.394","NAN","NAN","NAN","0.0002104136026022","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain@ weight loss@ virilization","fatigue@ muscle weakness@ nausea","flank pain@ hormonal imbalances","skin changes@ elevated blood pressure","increased thirst@ frequent urination","mood changes@ anxiety","depression@ decreased libido","headaches@ swelling in the legs and ankles","excessive hair growth","Adrenocortical carcinoma is a rare cancer that begins in the adrenal glands.","Symptoms vary widely but may include abdominal pain@ weight loss@ virilization@ fatigue@ muscle weakness@ nausea@ flank pain@ hormonal imbalances@ skin changes@ elevated blood pressure@ increased thirst@ frequent urination@ mood changes@ anxiety@ depression@ decreased libido@ headaches@ swelling in the legs and ankles@ and excessive hair growth.","The exact cause is unknown but genetic factors and certain inherited conditions may increase the risk.","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Familial adenomatous polyposis","Carney complex","Surgery","Radiation therapy","Chemotherapy","NAN","NAN","NAN","Inherited genetic syndromes@ such as Li-Fraumeni syndrome@ MEN1@ Beckwith-Wiedemann syndrome@ Familial adenomatous polyposis@ and Carney complex.","Most common in adults aged 40-50@ but can occur at any age.","Mutations in genes such as TP53@ MEN1@ CTNNB1@ and PRKAR1A may increase the risk.","A family history of adrenal cancer or related genetic syndromes.","Varies depending on the stage of the cancer and the overall health of the patient.","Physical exam@ imaging tests (CT scans@ MRI scans)@ hormone tests@ and biopsy.","Metastasis to other organs@ recurrence of the cancer after treatment@ and complications from hormone imbalances.","Relatively rare@ affecting about 1 to 2 people per million each year.","Depends on the stage of the cancer@ the patient's overall health@ and the response to treatment."
"7525","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","BOC","Q9BWV1","Expression Atlas","NAN","NAN","-1.649","NAN","NAN","NAN","5.83146004968273e-06","NAN","DOID:3948","NAN","adrenal cortex carcinoma","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Adrenocortical carcinoma is a rare cancer that begins in one or both of the adrenal glands.","Symptoms can include weight gain@ muscle weakness@ and high blood pressure.","The exact cause is often unknown@ but genetic factors may play a role.","Genetic mutations","Family history of cancer","Exposure to certain chemicals","Obesity","NAN","Surgery","Radiation therapy","Chemotherapy","Healthy lifestyle","Regular checkups","Genetic counseling","Exposure to certain chemicals","Adult","Genetic predisposition@ such as Li-Fraumeni syndrome","Family history of adrenal cancer","High","Imaging tests (CT scan@ MRI)@ biopsy","Metastasis@ recurrence","Rare@ affecting about 1-2 people per million per year","Variable@ depending on stage and treatment","NAN"
"8285","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","MED12","Q93074","DisGeNET","NAN","NAN","NAN","0.3","1 PubMed IDs","NAN","NAN","CTD_human","UMLS:C0206686","NAN","adrenal cortex carcinoma","abdominal pain","weight loss","nausea","vomiting","loss of appetite","muscle weakness","increased thirst","increased urination","fatigue","Adrenocortical carcinoma is a rare cancer that begins in one or both of the adrenal glands. These glands are located above your kidneys and produce hormones that give instructions to virtually every organ and tissue in your body.","Symptoms often include abdominal pain@ weight loss@ nausea@ vomiting@ loss of appetite@ muscle weakness@ increased thirst@ increased urination@ and fatigue.","The exact cause of adrenocortical carcinoma is unknown@ but genetic factors may play a role.","Genetic mutations","Inherited syndromes","Exposure to certain chemicals","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Avoidance of known carcinogens","Genetic counseling","Regular checkups","Genetic predisposition@ family history@ and exposure to certain chemicals.","Can occur at any age@ but more common in adults.","Mutations in genes such as TP53@ CTNNB1@ and PRKAR1A have been linked to adrenocortical carcinoma.","Family history of cancer@ especially adrenal cancer@ may increase the risk.","Variable@ depending on the stage and aggressiveness of the tumor.","Physical exam@ imaging tests (CT scan@ MRI@ PET scan)@ and hormone tests.","Metastasis@ recurrence@ hormone imbalances@ and complications from treatment.","Rare@ affecting approximately 1-2 people per million each year.","Depends on the stage@ grade@ and response to treatment. Early detection and treatment improve the chances of survival."
"8286","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","ZNRF3","Q9ULT6","DisGeNET","NAN","NAN","NAN","0.31","1 PubMed IDs","NAN","NAN","CTD_human","UMLS:C0206686","NAN","adrenal cortex carcinoma","abdominal pain","weight loss","fatigue","muscle weakness","high blood pressure","increased thirst","frequent urination","skin changes","anxiety","Adrenocortical carcinoma (ACC) is a rare cancer that begins in the adrenal glands. These glands are located on top of each kidney and produce essential hormones. ACC can cause a variety of symptoms due to hormone overproduction.","Symptoms often relate to the overproduction of hormones like cortisol (leading to Cushing's syndrome), aldosterone (causing high blood pressure), and androgens or estrogens (leading to changes in sexual characteristics).","The exact causes are not fully understood@ but genetic factors may play a role. Some genetic syndromes increase the risk.","Genetic mutations","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","NAN","Surgery","Radiation therapy","Chemotherapy","NAN","NAN","NAN","Genetic predisposition@ exposure to certain chemicals","40s to 50s@ but can occur at any age","Genetic mutations in genes like TP53@ CTNNB1@ and others are associated with increased risk.","Family history of ACC or related cancer syndromes.","Can range from localized disease with a good prognosis to aggressive metastatic cancer.","Imaging tests (CT scans@ MRI)@ hormone level tests@ biopsy.","Metastasis to other organs@ recurrence of cancer@ complications from hormone excess (e.g.@ diabetes@ high blood pressure).","Approximately 0.5 to 2.0 cases per million people per year.","Depends on stage at diagnosis@ treatment response@ and other factors. Early-stage disease treated with surgery has the best prognosis."
"8287","371","adrenal cortex disease","A disease affecting the adrenal cortex, the outer layer of the adrenal gland responsible for producing cortisol, aldosterone, and androgens.","Pro-opiomelanocortin (POMC) is a precursor polypeptide with multiple cleavage sites that yields various peptide hormones, including adrenocorticotropic hormone (ACTH) and melanocyte-stimulating hormone (MSH).","1510","1","MONDO:0002816","NAN","POMC","P01189","CTD","NAN","NAN","NAN","NAN","therapeutic","NAN","NAN","NAN","DOID:3952","NAN","adrenal cortex disease","fatigue@ muscle weakness","weight loss@ decreased appetite","skin darkening@ hyperpigmentation","abdominal pain@ nausea","vomiting@ diarrhea","dizziness@ lightheadedness","low blood pressure@ orthostatic hypotension","salt craving@ increased thirst","hair loss@ menstrual irregularities","Adrenal cortex disease encompasses conditions affecting the adrenal cortex@ leading to hormone imbalances.","Symptoms vary depending on the specific disease and affected hormones@ but commonly include fatigue@ weight loss@ skin changes@ and gastrointestinal issues.","Causes can be genetic@ autoimmune@ infectious@ or related to tumors affecting the adrenal gland or pituitary gland.","Autoimmune destruction of the adrenal cortex (Addison's disease)","Infections such as tuberculosis or fungal infections","Adrenal tumors@ both benign and malignant","Pituitary tumors affecting ACTH production","Genetic disorders like congenital adrenal hyperplasia","Hormone replacement therapy (cortisol@ aldosterone)","Treatment of underlying cause (e.g.@ tumor removal)","Supportive care to manage symptoms","Preventative measures depend on the underlying cause@ such as genetic counseling for inherited conditions.","Avoiding exposure to known triggers for autoimmune reactions may be beneficial.","Regular monitoring of hormone levels and adrenal function is crucial for early detection and management.","Risk factors depend on the specific disease@ but may include genetic predisposition@ autoimmune disorders@ infections@ and exposure to certain medications or toxins.","Variable@ depending on the underlying cause. Can range from childhood to adulthood.","Genetic factors play a role in some adrenal cortex diseases@ such as congenital adrenal hyperplasia.","Family history of adrenal disorders may increase the risk.","Severity ranges from mild to life-threatening depending on the specific condition and its progression.","Blood tests to measure hormone levels (cortisol@ ACTH@ aldosterone)","Imaging studies (CT scan@ MRI) to visualize the adrenal glands and pituitary gland","Adrenal biopsy in some cases","Adrenal crisis (life-threatening hormone deficiency)","Cardiovascular complications","Neurological complications","Osteoporosis","Incidence varies depending on the specific adrenal cortex disease. Some are rare@ while others are more common.","Prognosis depends on the underlying cause@ severity of the condition@ and response to treatment. Early diagnosis and management can improve outcomes."
"8288","371","adrenal cortex disease","NAN","NAN","1510","1","MONDO:0002816","NAN","POMC","P01189","DisGeNET","NAN","NAN","NAN","0.3","1 PubMed IDs","NAN","NAN","CTD_human","UMLS:C0001614","NAN","adrenal cortex disease","fatigue","muscle weakness","weight loss","abdominal pain","nausea","vomiting","dizziness","dehydration","hyperpigmentation","Adrenal cortex disease refers to a group of conditions affecting the adrenal glands@ leading to hormonal imbalances.","Symptoms vary depending on the specific disease@ but may include fatigue@ muscle weakness@ weight loss@ abdominal pain@ nausea@ vomiting@ dizziness@ dehydration@ and hyperpigmentation.","Adrenal cortex diseases can be caused by autoimmune disorders@ genetic mutations@ infections@ tumors@ or prolonged use of certain medications.","Autoimmune disorders","Genetic mutations","Infections","Tumors","Prolonged medication use","Hormone replacement therapy","Surgery","Lifestyle modifications","Regular checkups","Healthy diet","Stress management","Family history@ genetic predispositions@ and certain medical conditions like autoimmune diseases increase the risk.","Can occur at any age@ depending on the specific disease.","Genetic mutations can contribute to the development of some adrenal cortex diseases.","Family history of adrenal disorders may increase the risk.","Varies depending on the specific disease@ ranging from mild to life-threatening.","Blood tests@ urine tests@ imaging scans (CT@ MRI)@ and hormone stimulation tests.","Adrenal crisis@ cardiovascular problems@ osteoporosis@ and psychological issues.","The epidemiology varies depending on the specific adrenal cortex disease. Some are rare@ while others are more common.","Prognosis depends on the specific disease@ the severity of symptoms@ and the effectiveness of treatment."
"8289","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","GNAS","P84996","Monarch","NAN","NAN","NAN","NAN","ECO:0000033: traceable author statement","NAN","NAN","NAN","DOID:3953","46.0778611699","adrenal gland cancer","abdominal pain","weight loss","fatigue","loss of appetite","nausea","vomiting","high blood pressure","excessive sweating","rapid heart rate","Adrenal gland cancer is a rare cancer that begins in one or both of the adrenal glands. These small@ triangle-shaped glands are located on top of your kidneys.","Symptoms of adrenal gland cancer can include abdominal pain@ weight loss@ fatigue@ loss of appetite@ nausea@ vomiting@ high blood pressure@ excessive sweating@ and rapid heart rate.","The exact causes of adrenal gland cancer are not fully understood@ but genetic factors and certain inherited conditions may increase the risk.","Genetic mutations","Inherited conditions","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Surgery","Radiation therapy","Chemotherapy","Regular checkups","Genetic counseling","Healthy lifestyle","Exposure to certain chemicals","Smoking","Obesity","Family history of adrenal gland cancer","Any age@ but more common in children and adults in their 40s and 50s","Genetic mutations in genes such as TP53@ MEN1@ and CTNNB1","Family history of adrenal gland cancer or related genetic syndromes","Variable@ depending on the stage and aggressiveness of the cancer","Physical exam@ imaging tests (CT scan@ MRI)@ hormone tests@ biopsy","Metastasis to other organs@ such as the liver@ lungs@ and bones","Adrenal gland cancer is rare@ affecting approximately 1 to 2 people per million per year.","The prognosis for adrenal gland cancer depends on the stage of the cancer@ the patient's overall health@ and the response to treatment."
"8290","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","CTNNB1","P35222","Monarch","NAN","NAN","NAN","NAN","ECO:0000033: traceable author statement","NAN","NAN","NAN","DOID:3953","48.8407184831","adrenal gland cancer","abdominal pain@ weight loss@ fatigue","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Adrenal gland cancer is a rare cancer that begins in one or both of your adrenal glands. These glands@ located on top of your kidneys@ produce hormones that regulate your metabolism@ immune system@ blood pressure and other essential functions.","Symptoms may include abdominal pain@ weight loss@ fatigue@ and hormonal imbalances leading to virilization (development of male characteristics in females) or feminization (development of female characteristics in males).","The exact cause is often unknown@ but some cases are linked to genetic syndromes such as Li-Fraumeni syndrome@ multiple endocrine neoplasia type 1 (MEN1)@ and Beckwith-Wiedemann syndrome. Other potential causes include genetic mutations and exposure to certain chemicals.","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Genetic mutations","Exposure to certain chemicals","Surgery (adrenalectomy) to remove the tumor","Radiation therapy to kill cancer cells","Chemotherapy to destroy cancer cells that may have spread beyond the adrenal gland","Regular medical checkups@ especially if you have a family history of adrenal gland cancer or related syndromes","Genetic counseling and testing for individuals with a family history of genetic syndromes associated with increased risk","Maintaining a healthy lifestyle and avoiding exposure to known carcinogens","Family history of certain genetic syndromes such as Li-Fraumeni syndrome@ multiple endocrine neoplasia type 1 (MEN1)@ and Beckwith-Wiedemann syndrome","Can occur at any age@ but more common in children under 5 and adults in their 40s and 50s","Genetic mutations in genes such as TP53@ MEN1@ and CTNNB1","Family history of adrenal gland cancer or related genetic syndromes","Ranges from localized disease with good prognosis to advanced disease with poor prognosis. Dependent on stage@ grade@ and response to treatment.","Physical exam@ imaging tests (CT scans@ MRI scans)@ urine and blood tests to measure hormone levels@ and biopsy of the adrenal gland tissue","Metastasis (spread of cancer to other parts of the body)@ hormonal imbalances@ recurrence of cancer after treatment","Adrenal gland cancer is rare@ with an estimated incidence of 1-2 cases per million people per year","Varies depending on stage at diagnosis@ treatment received@ and overall health. Early detection and complete surgical removal offer the best chance for cure."
"8291","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","GNAS","Q5JWF2","Monarch","NAN","NAN","NAN","NAN","ECO:0000033: traceable author statement","NAN","NAN","NAN","DOID:3953","46.0778611699","adrenal gland cancer","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Adrenal gland cancer is a rare cancer that begins in one or both of the adrenal glands@ which are small glands located on top of each kidney.","Symptoms may include abdominal pain@ weight loss@ and hormonal imbalances.","The exact cause of adrenal gland cancer is often unknown@ but genetic factors and certain inherited conditions may increase the risk.","Genetic mutations","Inherited syndromes like Li-Fraumeni syndrome","Adrenal gland tumors","Hormonal imbalances","Exposure to certain chemicals","Surgery@ radiation therapy@ and chemotherapy are common treatments.","Medications to manage hormone imbalances","Targeted therapy may be used in some cases.","Maintain a healthy weight","Avoid smoking","Limit exposure to known carcinogens","Family history of adrenal cancer","Genetic predisposition","Pre-existing adrenal conditions","Rapidly progressing","Varies depending on the stage and type of cancer.","Blood and urine tests@ imaging scans@ and biopsies are used for diagnosis.","Spread to other organs@ hormonal imbalances@ and side effects from treatment.","Relatively rare@ affecting approximately 1 in 1 million people each year.","Varies depending on the stage and treatment response@ but early detection improves outcomes."
"8292","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","GNAS","O95467","Monarch","NAN","NAN","NAN","NAN","ECO:0000033: traceable author statement","NAN","NAN","NAN","DOID:3953","46.0778611699","adrenal gland cancer","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Adrenal gland cancer is a rare cancer that begins in one or both of the adrenal glands.","Symptoms may include abdominal pain@ weight loss@ and hormone imbalances.","The exact cause of adrenal gland cancer is unknown@ but genetic factors and certain syndromes may increase the risk.","Genetic mutations","Family history of adrenal cancer","Certain genetic syndromes (e.g.@ Li-Fraumeni syndrome)","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Maintaining a healthy weight","Avoiding smoking","Limiting exposure to radiation and certain chemicals","Risk factors include genetic syndromes@ family history of cancer@ and exposure to certain chemicals.","Can occur at any age@ but more common in adults.","Certain genetic mutations may increase the risk.","Family history of adrenal cancer can increase the risk.","Severity can range from mild to severe depending on the stage and type of cancer.","Physical exam@ imaging tests (e.g.@ CT scan@ MRI)@ and hormone tests.","Spread of cancer to other organs@ hormone imbalances@ and high blood pressure.","Adrenal gland cancer is rare@ affecting approximately 1-2 people per million per year.","Prognosis varies depending on the stage and type of cancer@ but early detection and treatment can improve outcomes."
"8293","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","GNAS","P63092","Monarch","NAN","NAN","NAN","NAN","ECO:0000033: traceable author statement","NAN","NAN","NAN","DOID:3953","46.0778611699","adrenal gland cancer","abdominal pain","weight loss","fatigue","loss of appetite","nausea","vomiting","muscle weakness","high blood pressure","increased blood sugar","Adrenal gland cancer is a rare cancer that begins in one or both of the adrenal glands. These glands are small, triangular-shaped glands located on top of each kidney.","Symptoms may include abdominal pain, weight loss, fatigue, loss of appetite, nausea, vomiting, muscle weakness, high blood pressure, and increased blood sugar.","The exact causes of adrenal gland cancer are often unknown@ but genetic syndromes can increase the risk.","Genetic syndromes","Li-Fraumeni syndrome","Multiple endocrine neoplasia@ type 1 (MEN1)","Beckwith-Wiedemann syndrome","Familial adenomatous polyposis","Surgery","Radiation therapy","Chemotherapy","Maintain a healthy lifestyle","Genetic counseling for inherited conditions","Regular check-ups if at high risk","Genetic predisposition","Any age@ but more common in adults","Certain inherited genetic syndromes","Family history of adrenal gland cancer or related syndromes","Varies depending on the stage and type of cancer","Imaging tests (CT scan@ MRI)@ hormone level tests@ biopsy","Metastasis to other organs@ recurrence of cancer","Rare cancer@ affecting around 1 in a million people per year","Varies depending on the stage and treatment response"
"8294","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","TP53","P04637","Monarch","NAN","NAN","NAN","NAN","ECO:0000033: traceable author statement","NAN","NAN","NAN","DOID:3953","52.4979378749","adrenal gland cancer","fatigue","weight loss","abdominal pain","nausea","vomiting","loss of appetite","muscle weakness","increased thirst","increased urination","Adrenal gland cancer is a rare cancer that begins in the adrenal glands. These small glands are located on top of each kidney.","Symptoms can include abdominal pain@ weight loss@ fatigue@ nausea@ and vomiting. Some people may experience hormonal imbalances.","The exact cause of adrenal gland cancer is often unknown@ but genetic factors and certain inherited syndromes can increase the risk.","Genetic mutations","Inherited syndromes (e.g.@ Li-Fraumeni syndrome)","Exposure to certain chemicals","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Regular checkups for individuals with genetic predispositions","Maintaining a healthy lifestyle","Avoiding exposure to known carcinogens","Genetic predisposition","Typically diagnosed in adulthood@ but can occur at any age","Li-Fraumeni syndrome@ Beckwith-Wiedemann syndrome","Family history of adrenal gland cancer or related syndromes","Variable@ depending on the stage and type of cancer","Imaging tests (CT scans@ MRI)@ hormone level tests@ biopsy","Metastasis to other organs@ hormonal imbalances@ recurrence","Rare@ affects fewer than 200@000 people in the United States","Depends on the stage and type of cancer; early detection improves prognosis"
"8295","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","Protein associated with thyroid hormone receptor and involved in thyroid function.", "1455","15","MONDO:0002817","1.0","TSHR","P16473","Monarch","0.5","0.8","1.2","0.75","ECO:0000033: traceable author statement","chemotherapy","0.0001","PubMed","DOID:3953","44.4363726314","Adrenal Cancer","Abdominal pain","Weight loss","Fatigue","Nausea","Vomiting","Loss of appetite","Fever","High blood pressure","Hormone imbalance","Adrenal gland cancer is a rare cancer that begins in the adrenal glands. These glands produce hormones that regulate various bodily functions.","Symptoms may include abdominal pain@ weight loss@ fatigue@ and hormone imbalances.","The exact causes of adrenal gland cancer are not fully understood@ but genetic factors and certain medical conditions may increase the risk.","Genetic mutations","Li-Fraumeni syndrome","Multiple endocrine neoplasia (MEN) type 1 and 2","Beckwith-Wiedemann syndrome","Carney complex","Surgery","Radiation therapy","Chemotherapy","Regular checkups","Healthy lifestyle","Genetic counseling","Family history of adrenal cancer","Older age","Genetic syndromes","NAN","Advanced stage","Imaging tests (CT scans@ MRI)","Hormone tests","Biopsy","Spread to nearby organs","Recurrence","High blood pressure","Diabetes","Rare; about 200-300 cases per year in the US","Variable; depends on stage and treatment response","NAN"
"8296","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","CDC42","P60953","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","DOID:3953","NAN","Adrenal Cancer","Abdominal Pain","Weight Loss","Fatigue","Nausea","Vomiting","Loss of Appetite","Fever","Hormonal Imbalance","High Blood Pressure","Adrenal cancer is a rare cancer that begins in one of the adrenal glands. These small glands, located above your kidneys, produce hormones that regulate many of your body's functions.","The symptoms of adrenal cancer can vary depending on the size of the tumor and whether it is producing excess hormones. Some adrenal cancers do not cause any symptoms.","The exact cause of adrenal cancer is not always clear@ but it is thought to be related to genetic mutations.","Genetic Mutations","Inherited Syndromes","Family History of Cancer","Exposure to Certain Chemicals","Unknown","Surgery","Radiation Therapy","Chemotherapy","Maintain a Healthy Weight","Avoid Exposure to Harmful Chemicals","Genetic Counseling","NAN","Older Adults","Genetic Predisposition","Family History of Cancer","Aggressive","Imaging Tests (CT Scan@ MRI)","Spread to Other Organs","Rare","Poor"
"8297","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","CDKN2A","P42771","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","DOID:3953","NAN","adrenal gland cancer","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Adrenal gland cancer is a rare cancer that forms in the adrenal glands@ which are small@ triangular-shaped glands located on top of each kidney. These glands produce hormones that help regulate metabolism@ immune system@ blood pressure@ and other essential functions.","Symptoms may include abdominal pain or pressure@ unintentional weight loss@ and hormonal imbalances leading to various effects.","The exact causes are not fully understood@ but genetic factors and certain inherited conditions can increase the risk.","NAN","NAN","NAN","NAN","NAN","Surgery to remove the adrenal gland@ radiation therapy@ chemotherapy.","Medications to manage hormone imbalances.","Supportive care to manage symptoms and improve quality of life.","Maintaining a healthy weight and lifestyle.","Avoiding known risk factors.","Regular medical checkups@ especially for individuals with a family history of related cancers.","Genetic predispositions@ certain inherited syndromes.","Typically diagnosed in adulthood@ but can occur at any age.","Genetic mutations or inherited conditions may play a role.","Family history of adrenal gland cancer or related endocrine cancers can increase risk.","Varies depending on the stage and type of cancer@ ranging from localized to metastatic disease.","Imaging tests (CT scans@ MRI scans)@ hormone tests@ biopsies.","Spread to other organs@ hormone imbalances leading to various complications.","Rare cancer@ affecting a small number of individuals.","Depends on the stage of diagnosis and treatment response."
"8298","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","CDKN2A","Q8N726","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","DOID:3953","NAN","adrenal gland cancer","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Adrenal gland cancer is a rare cancer that forms in the adrenal glands.","Symptoms may include abdominal pain@ weight loss@ and hormonal changes.","Genetic mutations@ exposure to certain chemicals@ and family history of adrenal cancer.","Genetic mutations","Exposure to certain chemicals","Family history of adrenal cancer","NAN","NAN","Surgery to remove the tumor","Radiation therapy","Chemotherapy","Avoid exposure to known carcinogens","Maintain a healthy lifestyle","Genetic screening for high-risk individuals","Risk factors may include genetic predisposition and exposure to certain chemicals.","May occur at any age@ but is more common in older adults.","Mutations in genes such as TP53 and CDKN2A may increase the risk.","Family history of adrenal cancer may increase the risk.","Varies depending on the stage and type of cancer.","Imaging tests such as CT scans and MRIs@ as well as hormone tests.","Metastasis to other organs@ hormonal imbalances.","Adrenal gland cancer is rare@ affecting about 1 in a million people each year.","Prognosis depends on the stage and type of cancer@ as well as the patient's overall health."
"8299","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","CTNNB1","P35222","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","DOID:3953","NAN","adrenal gland cancer","abdominal pain","weight loss","fatigue","nausea","vomiting","muscle weakness","increased thirst","frequent urination","high blood pressure","Adrenal gland cancer is a rare cancer that begins in one or both of the adrenal glands. These are small glands located on top of the kidneys that produce hormones.","Symptoms can vary depending on the type of hormones the cancer cells produce. Common symptoms include abdominal pain, weight loss, fatigue, nausea, vomiting, muscle weakness, increased thirst, frequent urination, and high blood pressure.","The exact causes of adrenal gland cancer are not fully understood, but genetic factors and certain inherited conditions may increase the risk.","Genetic mutations","Inherited conditions","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Surgery","Radiation therapy","Chemotherapy","Regular medical checkups","Maintaining a healthy lifestyle","Genetic screening if family history of related syndromes","Exposure to certain chemicals","Older age","Family history of adrenal gland cancer or related genetic syndromes","Varies, can occur at any age, but more common in older adults","Certain genetic mutations, such as TP53, CTNNB1, and MEN1","Family history of adrenal gland cancer or related genetic syndromes increases risk","Varies depending on the stage and type of cancer, but can be aggressive","Imaging tests (CT scans, MRI scans), hormone level tests, biopsy","Spread to nearby organs, hormone imbalances, recurrence of cancer","Rare, but incidence may be slightly higher in certain populations with genetic predispositions","Varies depending on the stage and response to treatment, but can be poor for advanced stages"
"8300","372","adrenal gland cancer","An endocrine gland cancer located_in the adrenal glands which are located above the kidneys.","NAN","1455","15","MONDO:0002817","1.0","GNAS","P84996","CTD","NAN","NAN","NAN","NAN","marker/mechanism","NAN","NAN","NAN","DOID:3953","NAN","adrenal gland cancer","Pain in the abdomen@ back@ or flank","Unexplained weight loss","Feeling of fullness","Nausea","Vomiting","Fever","Hormone changes","High blood pressure","Rapid heart rate","Adrenal gland cancer is a rare cancer that begins in one or both of the adrenal glands.","Symptoms of adrenal gland cancer may include abdominal pain@ unexplained weight loss@ nausea@ vomiting@ fever@ hormone changes@ high blood pressure@ and rapid heart rate.","The exact cause of adrenal gland cancer is unknown@ but genetic factors and certain inherited conditions may increase the risk.","Genetic mutations","Inherited conditions such as Li-Fraumeni syndrome@ multiple endocrine neoplasia type 1 and Carney complex","Exposure to certain chemicals","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Maintain a healthy weight","Avoid exposure to certain chemicals","Genetic testing for high-risk individuals","Genetic factors@ certain inherited conditions@ exposure to certain chemicals","Varies depending on the stage and type of cancer","Genetic mutations@ family history of cancer","Family history of cancer@ particularly adrenal cancer","Varies depending on the stage and treatment","Physical exam@ blood tests@ imaging tests (CT scan@ MRI)@ biopsy","High blood pressure@ diabetes@ Cushing's syndrome","Adrenal gland cancer is a rare cancer@ affecting about 1 in a million people each year.","Prognosis varies depending on the stage and type of cancer. Early detection and treatment can improve the outcome."
